geneid,1,2,3,1-3ave,4,5,6,4-6ave,8,9,8-9ave,10,11,12,10-12ave,13,log2(4-6ave/1-3ave),log2(10-12ave/8-9ave)
ST6GALNAC3,0.07979872,0.087514997,0.019940321,0.062418013,0.049953198,0.016060756,0,0.022004651,0,0,0,0,0,0.017992849,0.005997616,0.114785755,-1.504111462,12.55041401
ST6GALNAC4,53.43186776,48.70503257,48.83430173,50.32373402,60.61843378,64.17050115,60.88956981,61.89283491,40.68708647,40.90281883,40.79495265,60.55561621,68.43208473,67.63218954,65.53996349,57.64394409,0.298533424,0.68398419
ST6GALNAC5,9.031250885,9.954066239,9.952283111,9.645866745,4.324906407,3.162767153,4.699438705,4.062370755,2.537320159,2.670155756,2.603737958,1.599955703,1.757599028,1.527260672,1.628271801,7.307393643,-1.24758876,-0.677242387
ST6GALNAC6,0.471549739,0.208847854,0.244728273,0.308375289,0.102179563,0.175212652,0.245127205,0.17417314,0.242639906,0.353551519,0.298095712,0.385563096,0.403383383,0.269899509,0.352948663,0.234794943,-0.8241614,0.243681978
ST8SIA1,0.94369806,0.885538716,1.106000115,0.978412297,0.474260484,0.393244007,0.601806499,0.48977033,0.088910445,0.095004612,0.091957529,0.070640867,0.073905807,0.14385334,0.096133338,1.69203777,-0.998335686,0.064068448
ST8SIA2,1.076153941,1.367975936,1.442347654,1.295492511,5.817986273,6.32057825,6.39095583,6.176506784,0,0,0,0.144431034,0.259039667,0.088235978,0.163902226,3.799597112,2.253289576,17.32248473
ST8SIA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST8SIA4,5.483095587,5.749195793,5.887859562,5.70671698,7.769199617,5.71166774,8.695967804,7.392278387,0,0,0,0,0,0,0,7.7005903,0.373358015,0
ST8SIA5,0.012192103,0.01002828,0.018279575,0.013499986,0.022896402,0.007361561,0.032956871,0.021071611,0,0.015844769,0.007922384,0,0,0.00824715,0.00274905,0,0.642304349,-1.526659019
ST8SIA6,0.14280498,0.058730159,0,0.06717838,0,0.043112646,0,0.014370882,0,0,0,0,0,0.048299052,0.016099684,0.077031204,-2.224769486,13.97483437
STBD1,4.502950003,4.676019706,3.797581713,4.325517141,5.33810537,4.248234388,4.564526589,4.716955449,1.167204369,0.987525216,1.077364792,1.495748062,1.073060459,1.066081537,1.211630019,3.704164844,0.124983322,0.169442255
STS,20.54604729,20.2503678,20.86835503,20.55492337,19.20927212,13.70681978,20.38812544,17.76807245,3.277971735,3.567872119,3.422921927,3.320877233,2.931128573,2.875456412,3.042487406,16.71982316,-0.210196802,-0.169977043
STT3A,156.0475001,158.5506797,162.9297651,159.1759816,160.9759477,147.4710238,157.4511622,155.2993779,76.15015009,76.13815408,76.14415208,90.11270056,92.84701705,91.62376597,91.52782786,122.7011124,-0.035570611,0.265477199
STT3B,221.4991853,224.2363408,229.9370565,225.2241942,243.5080068,197.5614109,246.7071068,229.2588415,42.49479705,46.91992646,44.70736176,58.55083704,57.41794078,58.37817402,58.11565062,216.6262557,0.025615559,0.378414315
SULF1,0,0,0,0,0.019221145,0,0,0.006407048,0.068465014,0.039904252,0.054184633,0.054396622,0.081301103,0.055386748,0.063694825,0.044167615,12.64566931,0.233288432
SULF2,0,0,0.021677648,0.007225883,0.027152719,0.052380213,0.019541687,0.033024873,83.17660985,80.53490405,81.85575695,75.12713136,78.32761057,74.89715241,76.11729811,0,2.192151287,-0.104859532
SUMF1,15.0633782,13.80206047,15.090908,14.65211556,13.88428015,12.63969502,13.99691856,13.50696458,7.538691343,7.269125008,7.403908175,7.284671731,7.434401181,7.24869286,7.322588591,13.86100735,-0.117405482,-0.015933258
TDGF1,0,0,0,0,0.060131619,0,0,0.020043873,0,0,0,0,0,0,0,0,14.29094566,0
TECR,79.04320778,81.70998616,78.71351188,79.82223527,87.93435422,89.48151278,81.50896264,86.30827655,108.2503828,112.6581938,110.4542883,101.7386702,110.9497008,114.6360621,109.1081444,66.81570571,0.112708233,-0.017690635
TECTA,0.275559269,0.075551239,0.361501874,0.237537461,0.237183839,0.152516834,0.279327465,0.223009379,0.061442919,0.10445016,0.08294654,0.081362414,0.03648124,0.031066264,0.049636639,0.173414397,-0.091050266,-0.740764691
TECTB,0.097915113,0.040268695,0,0.046061269,0.045970409,0.029560451,0.033084692,0.036205184,0,0,0,0,0,0,0,0,-0.347349371,0
TEX101,0,0,0,0,0,0,0,0,0.080631808,0,0.040315904,0,0,0,0,0,0,-15.29909724
TFPI,13.95197581,13.81423186,14.85705777,14.20775515,23.31584283,19.48771084,20.08972299,20.96442555,0,0,0,0.043669612,0,0,0.014556537,21.78879635,0.561264643,13.8294787
TGDS,12.93750235,11.43643382,12.31830484,12.230747,13.75390595,14.68048033,15.17453857,14.53630828,7.560018427,7.343820841,7.451919634,9.945078075,7.678039785,7.846049517,8.489722459,12.51350941,0.249148382,0.188105252
THBD,3.607346233,3.275396265,3.16080055,3.347847683,2.947342021,2.460977678,2.501102851,2.636474183,42.77675405,44.65853873,43.71764639,62.20550092,65.04955701,64.04550715,63.76685503,3.184131424,-0.344623905,0.544590986
THY1,580.8172811,586.0722322,588.2412413,585.0435849,301.6254994,301.6138865,325.0358939,309.4250933,0.108665821,0.147781551,0.128223686,0.08633685,0.051615566,0.087908351,0.075286922,371.0480141,-0.918953906,-0.768183686
TMED1,54.70950326,57.24393281,59.23022688,57.06122098,71.56155497,79.12666467,74.88930984,75.19250983,27.57511922,26.8692144,27.22216681,33.35923503,33.04820538,31.58534558,32.664262,58.19872967,0.398078334,0.26293113
TMED10,185.9605642,172.374788,205.8726003,188.0693175,138.7828341,124.3403373,150.6197418,137.9143044,104.9516522,95.76387137,100.3577618,109.2545626,102.463359,97.96174191,103.2265545,132.4801673,-0.447492397,0.040661943
TMED2,271.4617518,280.706239,288.277105,280.1483652,266.7915597,241.4159574,261.6725107,256.6266759,140.2338097,148.7974461,144.5156279,161.1213564,171.476042,159.5889466,164.062115,221.7200221,-0.12651993,0.183016617
TMED3,26.8928108,27.17825437,27.48302279,27.18469599,23.3301973,23.54482777,24.54118776,23.80540427,15.06603891,15.714517,15.39027795,19.02204346,18.47185123,17.79661559,18.43017009,17.57833887,-0.191505557,0.260050083
TMED4,90.30033619,90.19593646,90.28350009,90.25992425,87.23654079,79.3792458,80.62826273,82.41468311,68.94556597,64.48477651,66.71517124,74.46753763,71.36392996,75.93815607,73.92320788,89.86992933,-0.131184174,0.148012489
TMED5,33.29903572,35.21949725,34.45752271,34.32535189,39.88018577,33.15619128,39.1385267,37.39163458,15.55121721,17.1507793,16.35099826,17.82421202,18.2883187,17.74329729,17.95194267,28.87145567,0.123441026,0.134761248
TMED6,0.136428854,0.112215811,0,0.082881555,0.38431392,0.082375402,0.18439264,0.217027321,0.365043226,0.265952928,0.315498077,0.24169423,0.650224445,0.276855234,0.389591303,0.147183648,1.38874294,0.304329388
TMED7,135.9471134,145.3654389,148.3475462,143.2200328,125.4241805,110.6499449,124.6769844,120.2503699,37.26827448,38.03349984,37.65088716,46.02248543,45.47279703,43.73914542,45.07814263,112.3712379,-0.252191969,0.259744207
TMED8,14.46725988,12.28613198,14.36777768,13.70705651,17.43929741,10.60181166,19.3194878,15.78686562,13.44927999,12.35759758,12.90343878,16.60464819,16.20653523,15.95894008,16.25670783,13.12649726,0.203805952,0.333279505
TMED9,372.8525649,335.8161612,384.8413278,364.5033513,281.3565361,318.0651693,304.003083,301.1415961,102.5402308,90.53393742,96.53708414,118.1027957,115.0593475,107.9070505,113.6897312,256.445972,-0.27549008,0.235946793
TMEM165,58.63838008,64.52577955,65.09739646,62.75385203,54.52175306,47.82905289,52.958875,51.76989365,16.01158869,17.986182,16.99888535,18.73368715,16.99494725,16.7827586,17.50379767,43.92298505,-0.27759066,0.042227815
TMEM199,5.625032512,6.888666295,6.434517241,6.316072016,11.50263209,11.89991141,10.84075065,11.41443139,7.302484307,6.552151433,6.92731787,7.861418709,8.671582735,7.722663007,8.085221484,7.731665346,0.853759365,0.22299039
TMEM246,1.037182719,0.966853682,1.295870197,1.099968866,1.882871325,1.398621304,1.471912265,1.584468298,30.85090579,31.36149285,31.10619932,38.55580753,38.91434097,39.12507752,38.86507534,1.827609597,0.526535704,0.321272172
TMEM258,54.08603621,64.45968043,62.93489069,60.49353578,62.33359672,68.49638223,60.42269756,63.75089217,42.60121677,45.17466503,43.8879409,52.41066106,48.49495283,51.4405687,50.78206087,47.18065865,0.075664544,0.210494355
TMEM8A,74.84470963,82.1412921,79.60148006,78.86249393,89.05680751,90.35596182,89.33929162,89.58402032,33.76313285,33.72582557,33.74447921,40.95127457,42.15629132,39.32487764,40.81081451,67.15499687,0.183902076,0.274300009
TMTC1,0.762849449,0.681552341,0.719765761,0.721389183,1.185606869,0.825915281,1.031041603,1.014187918,0,0,0,0,0.020895206,0,0.006965069,0.780417259,0.491474719,12.76612896
TMTC2,3.191776228,2.815547677,2.808832516,2.938718807,2.388936825,1.773570226,2.547700141,2.236735731,2.939578233,1.893656428,2.41661733,2.827238797,2.627212484,2.550152819,2.668201367,3.119009482,-0.393792354,0.142878452
TMTC3,45.13674239,45.25135111,49.27785983,46.55531778,56.91323572,36.73981175,58.14678593,50.59994447,30.42160989,29.89306802,30.15733896,45.28766658,40.3825588,44.1096978,43.25997439,43.28121283,0.12018983,0.520523664
TMTC4,19.3667414,18.25211988,19.48803652,19.0356326,14.0062571,12.30514095,14.24922646,13.52020817,3.449169591,3.530024768,3.48959718,4.268319326,3.827653877,4.359851949,4.151941717,19.63519507,-0.493585119,0.250725617
TNFRSF10C,0.206103975,0.084762585,0.309010932,0.199959164,0.38705706,0.373335202,0.208922389,0.323104884,0,0,0,0,0,0.06970784,0.023235947,0.667053942,0.692294408,14.50413289
TPST1,42.93900973,40.08519212,43.14925893,42.05782026,54.78942984,48.27412765,55.76514772,52.94290174,7.929668031,9.243479271,8.586573651,7.641977952,8.317778772,8.686889411,8.215548712,46.2528768,0.332063181,-0.063725617
TPST2,16.15935745,17.09224064,17.05063424,16.76741078,13.53653762,14.70229836,14.79091637,14.34325078,8.699357352,8.954016189,8.82668677,8.848068957,8.923661471,8.834429147,8.868719859,10.65694659,-0.225287874,0.006853873
TREH,0.060496893,0.099520119,0.090702769,0.08357326,0,0.10958362,0.163531122,0.091038247,0,0.157242649,0.078621325,0,0.240275166,0.040922139,0.093732435,0.195797732,0.123429955,0.25362473
TSTA3,5.421069433,0.918019516,0.83668421,2.391924386,0.948193621,2.021699793,0.969741361,1.313211592,2.13311427,1.8994365,2.016275385,1.741873364,1.435388715,2.336810027,1.838024035,2.694858637,-0.865071898,-0.133536996
TUSC3,112.4963149,106.9915485,118.199182,112.5623485,98.73646624,100.2862275,100.8628454,99.96184636,23.27270139,22.70356624,22.98813381,24.11526297,23.42280092,23.08229389,23.54011926,112.6813053,-0.171274878,0.034232276
UAP1,113.1371101,114.2952803,117.2687046,114.900365,129.9526343,118.3960305,128.1208296,125.4898315,23.86553732,24.71159502,24.28856617,39.93738715,36.39257853,36.40846358,37.57947642,77.94652437,0.127187084,0.62966762
UGCG,47.25975311,53.04187274,53.22045393,51.17402659,42.73118334,35.7635978,46.05968337,41.51815484,49.41492862,48.89622868,49.15557865,42.15773205,39.92587087,44.69325328,42.25895206,35.82019444,-0.30166942,-0.21809816
UGDH,132.2523095,134.4196716,140.918916,135.8636324,203.8584085,175.7986395,201.7103231,193.7891237,21.48802811,20.59521069,21.0416194,84.47777978,82.06922906,81.99151586,82.8461749,177.4360188,0.512328269,1.977189296
UGGT1,66.91487261,65.90727534,65.96796628,66.26337141,63.66026274,42.69714755,62.83795407,56.39845479,26.44819231,26.11066907,26.27943069,26.473515,26.67759349,27.81208296,26.98773048,44.13735299,-0.232555968,0.038369636
UGGT2,13.58551961,14.39778002,14.1370309,14.04011018,16.03495501,11.44391004,14.23676125,13.90520877,5.020481603,5.37077255,5.195627077,6.627058964,5.848543588,6.072916047,6.182839533,13.58030197,-0.013928851,0.250971635
UGP2,76.66287965,82.15182963,82.62033029,80.47834652,63.17133217,61.07482892,66.53529471,63.5938186,23.86811916,22.93541618,23.40176767,27.38316433,26.17906037,25.41791674,26.32671381,53.4763632,-0.339714119,0.169909935
UGT1A1,0,0,0,0,0,0,0,0,2.825019434,2.80023567,2.812627552,7.710787188,6.640867784,10.14429309,8.165316019,0,0,1.537589863
UGT1A10,0,0,0,0,0,0,0,0,0,0.03962196,0.01981098,0,0.048435577,0.041246197,0.029893925,0,0,0.593527509
UGT1A3,0,0,0,0,0,0,0,0,0.108941623,0.158739248,0.133840435,0.216389948,0.194049639,0.440657343,0.283698977,0,0,1.08384121
UGT1A4,0,0,0,0,0,0,0,0,0.153174859,0.347187031,0.250180945,0.676111336,0.485047154,1.135889527,0.765682673,0,0,1.613770817
UGT1A5,0,0,0,0,0,0,0,0,0.329472916,0.266709014,0.298090965,0.509000833,0.521658389,0.499756164,0.510138462,0,0,0.775134218
UGT1A6,0,0,0,0,0.034894913,0,0,0.011631638,5.692683506,5.626478933,5.65958122,13.36471106,11.21741773,13.92638835,12.83617238,0,13.50589062,1.181447717
UGT1A7,0,0,0,0,0,0,0,0,0.58713966,0.420257111,0.503698386,0.98208944,0.917393301,1.031214322,0.976899021,0,0,0.955647948
UGT1A8,0,0,0,0,0,0,0,0,0.320986285,0.467710322,0.394348304,0.070841412,0.317638379,0.162294447,0.183591413,0,0,-1.102967658
UGT1A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2A1,0,0,0,0,0,0.029658508,0,0.009886169,0,0.031917971,0.015958985,0,0.039017891,0,0.013005964,0,13.27134183,-0.295175104
UGT2A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT2B7,0.085215189,0,0,0.028405063,0.16003156,0.051452719,0.057586989,0.089690423,0,0,0,0,0,0,0,0,1.658771129,0
UGT3A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UGT3A2,0.071455498,0,0,0.023818499,0,0,0,0,0,0,0,0,0,0,0,0,-14.53985548,0
UGT8,0,0,0,0,0.076933666,0.02473541,0.027684403,0.043117826,8.385467847,8.43848248,8.411975163,9.870218323,10.57589115,9.560313786,10.00214109,0,15.39603028,0.249792337
ULBP1,28.42791733,26.30542891,31.32340155,28.6855826,33.82696389,28.07761136,29.18929042,30.36462189,0.614746967,0.477733395,0.546240181,0.379887636,1.265337047,0.828862157,0.824695613,45.21020722,0.082065582,0.5943254
ULBP2,38.67146147,34.97722731,40.22227392,37.95698757,43.27952116,45.32088246,43.97374912,44.19138425,21.66831917,23.1813431,22.42483114,22.49942155,22.33023702,21.6219354,22.15053132,34.33044951,0.219399619,-0.017755816
ULBP3,11.10583342,11.8592122,15.33638769,12.76714444,9.330504056,8.352682381,10.40185386,9.3616801,13.16363239,12.2807623,12.72219735,13.80690519,9.286100126,15.15651636,12.74984056,14.71389566,-0.447596467,0.003131334
UMOD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST,16.79058576,15.05983889,17.07788226,16.30943564,25.23369434,20.35264576,22.09488956,22.56040988,8.381414076,7.23709034,7.809252208,7.174870387,5.830930108,7.391078111,6.798959535,19.06997531,0.468086394,-0.199870396
UXS1,17.5698723,17.22470351,18.04108163,17.61188582,21.49095335,22.14409868,20.28299353,21.30601519,6.784070809,7.302502665,7.043286737,12.52824776,13.47742851,12.34838204,12.7846861,19.16191521,0.274711385,0.860095925
VCAM1,0.031823626,0,0.047713045,0.026512224,0.059763811,0.038430052,0,0.032731288,0,0,0,0,0,0,0,0,0.304002349,0
VCAN,155.3403894,141.2868558,142.8291197,146.485455,66.61791973,39.03648184,68.171517,57.94197286,0,0,0,0.011497221,0.041240945,0.026339609,0.026359258,77.02962554,-1.338076694,14.68607688
VNN1,5.330037246,4.486031159,4.692568775,4.836212393,5.179411655,4.26606986,4.984092701,4.809858072,0.041458145,0,0.020729072,0,0,0,0,8.023546452,-0.00788328,-14.33943754
VNN2,4.605989402,4.81083202,4.932673551,4.783164991,3.775754119,2.516219709,3.754942876,3.348972235,0,0.047507226,0.023753613,0,0,0,0,4.180339821,-0.514247012,-14.5359201
VNN3,0.050052291,0,0,0.016684097,0,0,0,0,0,0,0,0,0,0,0,0,-14.02627246,0
VTCN1,0,0,0,0,0,0,0,0,7.955005828,8.553984527,8.254495177,0.84497165,0.606188763,0.60224626,0.684468891,0,0,-3.592121176
XPNPEP2,1.100006358,1.176214066,1.113233954,1.129818126,0.619733648,0.498135827,0.371682879,0.496517451,0,0.035739008,0.017869504,0,0,0,0,1.3053928,-1.186172592,-14.1252927
XXYLT1,24.69879315,24.26714103,26.46582368,25.14391929,21.5209164,21.40261898,22.17453599,21.69935713,10.45102425,10.96154815,10.7062862,16.04590073,14.53065508,13.36086262,14.64580614,19.08209194,-0.212557236,0.452029444
XYLT1,56.38232333,53.38317411,54.81714643,54.86088129,46.3716096,26.17431251,43.8713475,38.80575654,1.649984436,1.557329539,1.603656987,1.751020223,1.72309872,1.573836293,1.682651745,44.91722856,-0.499507106,0.069370983
XYLT2,51.22105628,48.93037948,50.3179577,50.15646449,55.2308922,48.49359554,52.82488584,52.18312453,23.65000787,22.08216108,22.86608448,24.58635877,26.6309015,29.57900336,26.93208787,44.59419766,0.057147672,0.236116724
